"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Data__c","nFORCE__Icon__c","nFORCE__Is_Knockout__c","nFORCE__Is_Narrative__c","nFORCE__Parameters__c","nFORCE__Script_Resource_Eight__c","nFORCE__Script_Resource_Five__c","nFORCE__Script_Resource_Four__c","nFORCE__Script_Resource_Nine__c","nFORCE__Script_Resource_One__c","nFORCE__Script_Resource_Seven__c","nFORCE__Script_Resource_Six__c","nFORCE__Script_Resource_Ten__c","nFORCE__Script_Resource_Three__c","nFORCE__Script_Resource_Two__c","nFORCE__Stylesheet_Resource_Eight__c","nFORCE__Stylesheet_Resource_Five__c","nFORCE__Stylesheet_Resource_Four__c","nFORCE__Stylesheet_Resource_Nine__c","nFORCE__Stylesheet_Resource_One__c","nFORCE__Stylesheet_Resource_Seven__c","nFORCE__Stylesheet_Resource_Six__c","nFORCE__Stylesheet_Resource_Ten__c","nFORCE__Stylesheet_Resource_Three__c","nFORCE__Stylesheet_Resource_Two__c","nFORCE__Type__c","nFORCE__View__c","nFORCE__lookupKey__c","nFORCE__Is_Angular__c","nFORCE__Script_Resource_Eleven__c","nFORCE__Script_Resource_Fifteen__c","nFORCE__Script_Resource_Fourteen__c","nFORCE__Script_Resource_Thirteen__c","nFORCE__Script_Resource_Twelve__c","AutorabitExtId__c"
"a2J78000000G1whEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpTAAU","false","","","","","",""
"a2J78000000G1wiEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpQAAU","false","","","","","",""
"a2J78000000G1wjEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpRAAU","false","","","","","",""
"a2J78000000G1wkEAC","0058c00000BxeO9AAJ","false","LifeCycle.Default_Widget","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","false","","","","","","LLC_BI__default_widget_app","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps.sort(sortDates) --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt; , &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt; , &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;script&gt; function sortDates(a,b){if(a.theDate()&lt;b.theDate()){return -1; }else if(Date.parse(a.theDate())&gt; Date.parse(b.theDate())) {return 1; }else {return 0; } } &lt;/script&gt; &lt;/table&gt;","a055w00000qbNpSAAU","false","","","","","",""
"a2J78000000G1wlEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpUAAU","false","","","","","",""
"a2J78000000G1wmEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpVAAU","false","","","","","",""
"a2J78000000G1wnEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpWAAU","false","","","","","",""
"a2J78000000G1woEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpXAAU","false","","","","","",""
"a2J78000000G1wpEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:39.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpYAAU","false","","","","","",""
"a2J78000000G1wqEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:40.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpZAAU","false","","","","","",""
"a2J78000000G1wrEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:40.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpaAAE","false","","","","","",""
"a2J78000000G1wsEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:40.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpbAAE","false","","","","","",""
"a2J78000000G1wtEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:40.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpcAAE","false","","","","","",""
"a2J78000000G1wuEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:40.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpdAAE","false","","","","","",""
"a2J78000000G1wvEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:40.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpeAAE","false","","","","","",""
"a2J78000000G1wwEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:40.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpfAAE","false","","","","","",""
"a2J78000000G1wxEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:40.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055w00000qbNpgAAE","false","","","","","",""
"a2J78000000G1wyEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:40.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5w000003hMUI","false","","","","","",""
"a2J78000000G1wzEAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG376664710091100","false","","","","","",""
"a2J78000000G1x0EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG525659692971123","false","","","","","",""
"a2J78000000G1x1EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG581474990645732","false","","","","","",""
"a2J78000000G1x2EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG881665834021612","false","","","","","",""
"a2J78000000G1x3EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG853045809070972","false","","","","","",""
"a2J78000000G1x4EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG58337937320822.7","false","","","","","",""
"a2J78000000G1x5EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG102052164536511","false","","","","","",""
"a2J78000000G1x6EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG662797854607935","false","","","","","",""
"a2J78000000G1x7EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG77246072638680","false","","","","","",""
"a2J78000000G1x8EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","maxSize: 12000000;","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","WIDG808595400895712","false","","","","","",""
"a2J78000000G1x9EAC","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054R00003EbXk3QAF","false","","","","","",""
"a2J78000000G1xAEAS","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054R00003EbXk4QAF","false","","","","","",""
"a2J78000000G1xBEAS","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054R00003EbXk5QAF","false","","","","","",""
"a2J78000000G1xCEAS","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054R00003EbXkAQAV","false","","","","","",""
"a2J78000000G1xDEAS","0058c00000BxeO9AAJ","false","Default_Widget","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","false","","","","","","nFORCE__default_widget_app","","","","nFORCE__screen_models","nFORCE__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt;<br>   &lt;tr&gt;<br>      &lt;th&gt;Date&lt;/th&gt;<br>      &lt;th&gt;Assigned To&lt;/th&gt;<br>      &lt;th&gt;Actual Approver&lt;/th&gt;<br>      &lt;th&gt;Status&lt;/th&gt;<br>      &lt;th&gt;Comments&lt;/th&gt;<br>   &lt;/tr&gt;<br>   &lt;!--ko foreach: contextObject.approvalHistory--&gt; &lt;!-- ko foreach: steps --&gt; <br>   &lt;tr&gt;<br>      &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; <br>      &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt;<br>      &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt;<br>      &lt;td data-bind=&quot;text: status&quot; /&gt; <br>      &lt;td data-bind=&quot;text: comments&quot; /&gt; <br>   &lt;/tr&gt;<br>   &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;script&gt; function sortDates(a","790871623894769812","false","","","","","",""
"a2J78000000G1xEEAS","0058c00000BxeO9AAJ","false","LifeCycle.Default_Widget","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","false","","","","","","LLC_BI__default_widget_app","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","a054R00003EbXkIQAV","false","","","","","",""
"a2J78000000G1xFEAS","0058c00000BxeO9AAJ","false","LifeCycle.Default_Widget","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","false","","","","","","LLC_BI__default_widget_app","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","a054R00003EbXkYQAV","false","","","","","",""
"a2J78000000G1xGEAS","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054R00003EbXk6QAF","false","","","","","",""
"a2J78000000G1xHEAS","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054R00003EbXk7QAF","false","","","","","",""
"a2J78000000G1xIEAS","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054R00003EbXk8QAF","false","","","","","",""
"a2J78000000G1xJEAS","0058c00000BxeO9AAJ","false","LifeCycle.KO_Narrative","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","true","","","","","","nFORCE__ko_narrative_app","","","","nFORCE__ko_narrative_viewModel","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054R00003EbXk9QAF","false","","","","","",""
"a2J78000000G1xKEAS","0058c00000BxeO9AAJ","false","LifeCycle.DebtSchedule","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","false","","","","LLC_BI__keymaster","","LLC_BI__debt_schedule_app","","","","LLC_BI__debt_schedule_models","LLC_BI__debt_schedule_viewModel","","","","","","","","","","","Knockout","","a054R00003EbXkBQAV","false","","","","","",""
"a2J78000000G1xLEAS","0058c00000BxeO9AAJ","false","LifeCycle.GlobalAnalysis","2022-12-01T05:28:41.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","0058c00000BxeO9AAJ","2025-01-15T17:08:44.000Z","","","true","false","","","","","","","","","","","","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;globalAnalysisPrintTemplate&#39; }&quot; /&gt;","a054R00003EbXkCQAV","false","","","","","",""
